home_team,away_team,date,result,min,H_pts,H_reb,H_ast,H_stl,H_blk,H_to,H_pf,H_dreb,H_oreb,H_fgma,H_fgpct,H_3gma,H_3pct,H_ftma,H_ftpct,H_eff,A_pts,A_reb,A_ast,A_stl,A_blk,A_to,A_pf,A_dreb,A_oreb,A_fgma,A_fgpct,A_3gma,A_3pct,A_ftma,A_ftpct,A_eff
Boston,Brooklyn,11/20/2015,W,48,120,41,39,10,4,16,19,34,7,51-87,.586,10-29,.345,8-10,.800,160,95,44,17,10,0,19,13,30,14,35-89,.393,8-19,.421,17-24,.708,86
Boston,Dallas,11/18/2015,L,48,102,43,22,12,1,14,28,29,14,38-92,.413,8-26,.308,18-24,.750,106,106,39,22,7,7,17,22,32,7,37-72,.514,7-20,.350,25-35,.714,119
Boston,Atlanta,11/13/2015,W,48,106,50,27,10,7,10,18,33,17,42-103,.408,11-33,.333,11-12,.917,128,93,35,26,3,2,16,14,30,5,36-76,.474,6-20,.300,15-20,.750,98
Boston,Indiana,11/11/2015,L,48,91,36,18,10,3,18,26,28,8,32-77,.416,4-24,.167,23-32,.719,86,102,41,20,9,6,18,28,31,10,38-79,.481,6-17,.353,20-31,.645,108
Boston,Washington,11/06/2015,W,48,118,53,24,18,5,17,21,38,15,44-97,.454,12-30,.400,18-23,.783,143,98,45,23,10,8,24,27,35,10,36-88,.409,8-25,.320,18-23,.783,103
Boston,San Antonio,11/01/2015,L,48,87,45,21,10,5,16,23,29,16,35-98,.357,6-29,.207,11-14,.786,86,95,51,22,10,6,18,16,41,10,36-83,.434,5-19,.263,18-25,.720,112
Boston,Toronto,10/30/2015,L,48,103,38,23,14,3,17,28,31,7,32-85,.376,7-26,.269,32-41,.780,102,113,53,23,11,3,21,33,44,9,36-82,.439,11-26,.423,30-35,.857,131
Boston,Philadelphia,10/28/2015,W,48,112,41,31,10,7,17,23,31,10,39-85,.459,8-24,.333,26-27,.963,137,95,47,12,11,6,22,22,32,15,34-84,.405,7-22,.318,20-23,.870,96
Charlotte,Miami,04/29/2016,L,48,90,31,12,8,5,9,17,26,5,32-76,.421,5-17,.294,21-25,.840,89,97,46,14,4,10,12,24,35,11,38-83,.458,8-16,.500,13-15,.867,112
Charlotte,Miami,04/25/2016,W,48,89,36,10,7,7,9,20,30,6,30-75,.400,4-16,.250,25-30,.833,90,85,46,20,2,8,17,26,36,10,30-76,.395,11-29,.379,14-21,.667,91
Charlotte,Miami,04/23/2016,W,48,96,47,18,5,4,3,24,38,9,35-90,.389,5-18,.278,21-22,.955,111,80,53,13,1,8,14,20,41,12,27-79,.342,7-22,.318,19-30,.633,78
Charlotte,Orlando,04/13/2016,W,48,117,46,32,6,5,9,14,41,5,47-86,.547,11-29,.379,12-19,.632,151,103,39,22,7,4,10,18,34,5,42-91,.462,8-27,.296,11-18,.611,109
Charlotte,Brooklyn,04/08/2016,W,48,113,42,26,11,12,12,17,32,10,41-83,.494,14-37,.378,17-20,.850,147,99,45,24,9,5,14,17,29,16,39-92,.424,10-25,.400,11-20,.550,106
Charlotte,Philadelphia,04/01/2016,W,48,100,55,23,9,6,11,14,47,8,36-84,.429,7-27,.259,21-27,.778,128,91,48,24,5,7,9,20,39,9,33-90,.367,10-39,.256,15-21,.714,103
Charlotte,San Antonio,03/21/2016,W,48,91,46,18,11,5,14,12,36,10,35-87,.402,8-19,.421,13-19,.684,99,88,47,23,9,12,16,17,38,9,37-86,.430,4-17,.235,10-13,.769,111
Charlotte,Denver,03/19/2016,L,48,93,38,22,6,13,11,18,30,8,35-83,.422,9-32,.281,14-20,.700,107,101,51,19,6,4,13,21,37,14,38-87,.437,9-18,.500,16-23,.696,112
Charlotte,Orlando,03/16/2016,W,48,107,59,23,3,4,8,12,44,15,40-100,.400,11-37,.297,16-21,.762,123,99,40,23,4,9,8,20,38,2,35-83,.422,11-25,.440,18-21,.857,116
Charlotte,Dallas,03/14/2016,L,48,96,40,18,9,7,15,16,33,7,32-76,.421,10-30,.333,22-34,.647,99,107,42,30,9,6,14,26,36,6,42-87,.483,9-30,.300,14-18,.778,131
Charlotte,Houston,03/12/2016,W,48,125,44,28,6,5,11,25,34,10,48-88,.545,15-31,.484,14-16,.875,155,109,40,21,8,5,9,20,26,14,43-93,.462,5-26,.192,18-28,.643,114
Charlotte,Detroit,03/11/2016,W,48,118,37,28,9,5,10,19,28,9,42-83,.506,10-25,.400,24-29,.828,141,103,33,19,7,4,12,21,30,3,36-76,.474,9-30,.300,22-27,.815,109
Charlotte,New Orleans,03/09/2016,W,48,122,43,21,6,3,5,18,39,4,38-82,.463,15-35,.429,31-38,.816,139,113,43,22,2,3,11,23,37,6,40-85,.471,10-33,.303,23-28,.821,122
Charlotte,Minnesota,03/07/2016,W,48,108,42,20,8,7,13,17,36,6,41-90,.456,12-30,.400,14-17,.824,120,103,43,22,10,6,15,19,38,5,39-80,.487,4-15,.267,21-24,.875,125
Charlotte,Indiana,03/04/2016,W,48,108,41,20,4,9,11,19,34,7,38-79,.481,13-31,.419,19-23,.826,126,101,46,23,10,4,10,24,34,12,37-90,.411,9-28,.321,18-21,.857,118
Charlotte,Phoenix,03/01/2016,W,48,126,58,27,8,6,12,21,43,15,45-93,.484,13-27,.481,23-27,.852,161,92,42,14,5,2,11,22,29,13,33-91,.363,6-27,.222,20-27,.741,79
Charlotte,Chicago,02/08/2016,W,48,108,56,20,6,8,13,19,46,10,35-80,.438,14-36,.389,24-31,.774,133,91,41,25,5,8,7,22,33,8,35-90,.389,10-25,.400,11-14,.786,105
Charlotte,Washington,02/06/2016,W,48,108,43,23,7,5,15,21,36,7,38-81,.469,12-27,.444,20-25,.800,123,104,44,22,9,5,11,21,36,8,38-86,.442,9-25,.360,19-24,.792,120
Charlotte,Miami,02/05/2016,L,48,95,41,23,5,10,12,16,38,3,36-81,.444,10-26,.385,13-15,.867,115,98,48,20,7,12,8,16,40,8,43-94,.457,0-9,.000,12-18,.667,120
Charlotte,Cleveland,02/03/2016,W,48,106,49,26,4,3,14,14,38,11,39-79,.494,9-27,.333,19-23,.826,130,97,28,16,9,5,7,19,25,3,38-83,.458,10-28,.357,11-14,.786,100
Charlotte,New York,01/23/2016,W,48,97,49,17,5,3,11,20,38,11,28-82,.341,9-31,.290,32-37,.865,101,84,51,23,4,8,14,26,43,8,29-77,.377,7-24,.292,19-32,.594,95
Charlotte,Utah,01/18/2016,W,58,124,50,20,6,4,16,18,43,7,41-88,.466,14-27,.519,28-32,.875,137,119,49,27,6,7,10,28,34,15,44-104,.423,15-45,.333,16-20,.800,134
Charlotte,Milwaukee,01/16/2016,L,48,92,35,27,8,2,5,20,22,13,33-87,.379,9-36,.250,17-22,.773,100,105,46,23,3,11,15,15,40,6,39-72,.542,5-12,.417,22-26,.846,136
Charlotte,Atlanta,01/13/2016,W,48,107,54,26,8,9,16,24,43,11,36-82,.439,13-40,.325,22-26,.846,138,84,37,17,5,4,16,21,31,6,30-81,.370,7-25,.280,17-21,.810,76
Charlotte,Oklahoma City,01/02/2016,L,48,90,34,18,7,7,4,27,27,7,29-84,.345,6-22,.273,26-34,.765,89,109,53,20,2,15,12,27,43,10,35-79,.443,9-23,.391,30-37,.811,136
Charlotte,L.A.Clippers,12/30/2015,L,48,117,42,20,8,3,11,26,25,17,38-88,.432,9-30,.300,32-36,.889,125,122,39,27,7,7,12,26,31,8,37-71,.521,15-30,.500,33-41,.805,148
Charlotte,L.A.Lakers,12/28/2015,W,48,108,46,28,7,6,10,16,39,7,43-89,.483,6-25,.240,16-22,.727,133,98,41,24,7,4,11,17,35,6,35-85,.412,9-29,.310,19-23,.826,109
Charlotte,Memphis,12/26/2015,W,48,98,43,21,11,13,17,24,36,7,28-69,.406,14-32,.438,28-32,.875,124,92,48,21,10,5,14,24,32,16,37-90,.411,7-19,.368,11-21,.524,99
Charlotte,Boston,12/23/2015,L,48,89,44,19,6,6,16,18,32,12,29-81,.358,8-28,.286,23-32,.719,87,102,49,25,9,4,13,23,39,10,36-85,.424,7-29,.241,23-26,.885,124
Charlotte,Toronto,12/17/2015,W,53,109,51,23,5,9,13,23,45,6,37-85,.435,10-29,.345,25-31,.806,130,99,46,18,7,10,8,22,37,9,35-97,.361,9-39,.231,20-28,.714,102
Charlotte,Boston,12/12/2015,L,48,93,52,17,1,5,11,12,45,7,36-88,.409,11-35,.314,10-10,1.00,105,98,42,26,5,5,5,13,39,3,40-96,.417,9-25,.360,9-10,.900,114
Charlotte,Miami,12/09/2015,W,48,99,40,27,9,5,10,21,37,3,40-81,.494,11-27,.407,8-17,.471,120,81,43,17,3,8,17,14,36,7,29-75,.387,6-21,.286,17-24,.708,82
Charlotte,Detroit,12/07/2015,W,48,104,57,21,5,5,14,20,43,14,36-84,.429,8-26,.308,24-35,.686,119,84,41,17,11,2,12,20,34,7,32-87,.368,10-34,.294,10-22,.455,76
Charlotte,Golden State,12/02/2015,L,48,99,41,19,10,7,8,13,28,13,35-94,.372,9-31,.290,20-30,.667,99,116,53,31,2,9,18,23,42,11,46-88,.523,16-34,.471,8-11,.727,148
Charlotte,Milwaukee,11/29/2015,W,48,87,43,20,6,6,13,16,36,7,27-70,.386,15-31,.484,18-22,.818,102,82,46,25,9,2,14,24,33,13,33-82,.402,8-28,.286,8-14,.571,95
Charlotte,Cleveland,11/27/2015,L,48,90,38,20,7,7,11,25,31,7,33-80,.412,5-25,.200,19-25,.760,98,95,50,17,3,2,16,22,38,12,34-81,.420,8-25,.320,19-25,.760,98
Charlotte,Washington,11/25/2015,W,48,101,51,22,5,6,19,17,42,9,39-83,.470,8-26,.308,15-15,1.00,122,87,41,15,13,4,14,20,30,11,31-87,.356,10-32,.312,15-18,.833,87
Charlotte,Sacramento,11/23/2015,W,53,127,48,24,10,7,19,19,40,8,49-98,.500,9-29,.310,20-26,.769,142,122,46,34,10,8,20,30,38,8,52-104,.500,8-31,.258,10-16,.625,142
Charlotte,Philadelphia,11/20/2015,W,48,113,41,25,7,10,11,21,36,5,40-81,.494,12-25,.480,21-22,.955,143,88,42,21,5,6,17,18,33,9,32-79,.405,8-26,.308,16-22,.727,92
Charlotte,Brooklyn,11/18/2015,W,48,116,49,27,5,8,15,16,40,9,39-80,.487,11-25,.440,27-36,.750,140,111,37,25,5,4,9,23,32,5,44-91,.484,5-15,.333,18-22,.818,122
Charlotte,Portland,11/15/2015,W,48,106,37,29,6,9,11,16,30,7,41-83,.494,9-31,.290,15-19,.789,130,94,46,20,5,3,12,25,30,16,35-89,.393,5-21,.238,19-21,.905,100
Charlotte,New York,11/11/2015,W,48,95,33,21,11,5,5,9,26,7,35-84,.417,8-23,.348,17-28,.607,100,93,52,20,5,5,16,24,41,11,42-86,.488,4-21,.190,5-7,.714,113
Charlotte,Chicago,11/03/2015,W,48,130,52,26,6,4,9,11,40,12,47-91,.516,14-23,.609,22-23,.957,164,105,33,26,5,0,12,19,29,4,44-90,.489,14-30,.467,3-8,.375,106
Charlotte,Atlanta,11/01/2015,L,48,92,45,27,7,13,11,14,36,9,32-86,.372,14-37,.378,14-15,.933,118,94,48,22,9,6,11,16,39,9,37-88,.420,7-29,.241,13-14,.929,116
Chicago,Philadelphia,04/13/2016,W,48,115,53,27,8,8,17,13,37,16,39-83,.470,15-24,.625,22-27,.815,145,105,31,28,10,7,13,24,27,4,37-81,.457,17-35,.486,14-18,.778,120
Chicago,Cleveland,04/09/2016,W,48,105,45,19,8,6,12,22,32,13,40-89,.449,8-25,.320,17-21,.810,118,102,42,24,5,5,15,18,30,12,36-83,.434,19-40,.475,11-18,.611,109
Chicago,Detroit,04/02/2016,L,48,90,47,21,6,10,11,25,36,11,34-88,.386,9-25,.360,13-15,.867,107,94,45,17,8,2,10,16,38,7,32-76,.421,10-20,.500,20-34,.588,98
Chicago,Atlanta,03/28/2016,L,48,100,58,22,4,5,8,17,40,18,40-105,.381,9-22,.409,11-15,.733,112,102,47,22,5,12,8,13,40,7,36-85,.424,5-22,.227,25-28,.893,128
Chicago,New York,03/23/2016,L,48,107,34,29,7,5,6,12,28,6,38-82,.463,15-32,.469,16-21,.762,127,115,53,28,4,6,10,16,39,14,45-87,.517,14-25,.560,11-15,.733,150
Chicago,Sacramento,03/21/2016,W,48,109,40,28,13,7,9,16,29,11,41-91,.451,12-24,.500,15-23,.652,130,102,50,23,6,2,19,19,36,14,40-88,.455,9-29,.310,13-16,.812,113
Chicago,Utah,03/19/2016,W,48,92,42,24,4,6,11,12,31,11,39-80,.487,6-19,.316,8-11,.727,113,85,40,22,5,4,10,14,25,15,35-86,.407,8-27,.296,7-12,.583,90
Chicago,Brooklyn,03/17/2016,W,48,118,50,26,6,8,9,16,34,16,46-94,.489,11-24,.458,15-15,1.00,151,102,39,22,7,3,9,18,27,12,40-86,.465,6-21,.286,16-20,.800,114
Chicago,Miami,03/11/2016,L,48,96,39,27,7,6,18,14,32,7,38-81,.469,8-21,.381,12-15,.800,111,118,43,30,14,6,8,13,34,9,47-91,.516,10-18,.556,14-20,.700,153
Chicago,Milwaukee,03/07/2016,W,48,100,44,35,5,11,18,18,38,6,39-78,.500,10-25,.400,12-15,.800,135,90,48,24,7,5,11,19,30,18,36-91,.396,7-18,.389,11-17,.647,102
Chicago,Houston,03/05/2016,W,48,108,53,28,8,4,25,21,41,12,36-79,.456,9-21,.429,27-34,.794,126,100,40,22,17,3,18,27,29,11,35-87,.402,9-35,.257,21-30,.700,103
Chicago,Portland,02/27/2016,L,48,95,50,33,4,6,9,21,40,10,39-94,.415,7-22,.318,10-12,.833,122,103,47,20,6,7,10,17,39,8,38-87,.437,5-21,.238,22-27,.815,119
Chicago,Washington,02/24/2016,W,48,109,50,26,6,2,15,22,43,7,44-88,.500,8-23,.348,13-16,.812,131,104,42,19,11,4,11,22,33,9,38-90,.422,9-28,.321,19-26,.731,110
Chicago,L.A.Lakers,02/21/2016,W,48,126,38,30,2,7,8,21,30,8,44-79,.557,13-19,.684,25-26,.962,159,115,44,13,5,4,7,20,27,17,43-93,.462,7-21,.333,22-33,.667,113
Chicago,Toronto,02/19/2016,W,48,116,49,32,4,6,9,27,38,11,48-93,.516,7-16,.438,13-20,.650,146,106,45,22,7,7,8,19,34,11,38-88,.432,5-18,.278,25-34,.735,120
Chicago,Atlanta,02/10/2016,L,48,90,45,21,7,3,18,17,34,11,38-86,.442,5-14,.357,9-12,.750,97,113,46,25,16,7,12,14,35,11,43-90,.478,13-33,.394,14-15,.933,147
Chicago,Miami,01/25/2016,L,48,84,49,18,5,3,13,18,37,12,35-88,.398,5-18,.278,9-12,.750,90,89,46,21,7,3,11,15,40,6,37-81,.457,3-14,.214,12-17,.706,106
Chicago,Golden State,01/20/2016,L,48,94,49,14,4,4,10,17,33,16,37-100,.370,1-20,.050,19-24,.792,87,125,55,38,8,9,10,17,43,12,50-95,.526,12-32,.375,13-20,.650,173
Chicago,Dallas,01/15/2016,L,48,77,47,16,6,2,8,19,35,12,31-86,.360,2-19,.105,13-15,.867,83,83,43,20,1,6,9,16,36,7,30-77,.390,8-22,.364,15-17,.882,95
Chicago,Washington,01/11/2016,L,48,100,44,18,5,6,15,16,34,10,34-81,.420,9-22,.409,23-27,.852,107,114,43,31,10,7,9,23,30,13,48-99,.485,9-24,.375,9-10,.900,144
Chicago,Boston,01/07/2016,W,48,101,54,23,4,5,16,18,42,12,39-94,.415,9-22,.409,14-17,.824,113,92,51,17,11,3,11,19,36,15,35-98,.357,5-25,.200,17-22,.773,95
Chicago,Milwaukee,01/05/2016,W,48,117,45,27,5,10,15,11,38,7,46-83,.554,5-19,.263,20-20,1.00,152,106,43,28,9,3,10,19,26,17,46-102,.451,6-16,.375,8-14,.571,117
Chicago,New York,01/01/2016,W,48,108,54,27,4,9,7,19,40,14,39-85,.459,10-16,.625,20-25,.800,144,81,42,16,3,7,11,25,31,11,31-84,.369,6-19,.316,13-17,.765,81
Chicago,Indiana,12/30/2015,W,53,102,53,15,6,10,21,19,39,14,37-86,.430,6-18,.333,22-27,.815,111,100,46,18,14,7,12,21,30,16,37-97,.381,7-22,.318,19-24,.792,108
Chicago,Toronto,12/28/2015,W,48,104,49,23,4,10,10,15,38,11,40-87,.460,8-21,.381,16-24,.667,125,97,46,23,5,5,7,19,35,11,38-88,.432,6-20,.300,15-24,.625,110
Chicago,Brooklyn,12/21/2015,L,48,102,45,32,8,8,13,15,30,15,43-95,.453,9-26,.346,7-13,.538,124,105,51,26,9,4,14,13,36,15,43-94,.457,7-20,.350,12-14,.857,128
Chicago,Detroit,12/18/2015,L,68,144,62,21,5,9,16,35,42,20,50-120,.417,5-22,.227,39-44,.886,150,147,64,28,7,4,11,35,45,19,56-124,.452,8-29,.276,27-46,.587,152
Chicago,Memphis,12/16/2015,W,48,98,45,22,5,6,14,17,36,9,38-86,.442,9-24,.375,13-19,.684,108,85,41,27,6,5,13,20,36,5,32-76,.421,5-19,.263,16-28,.571,95
Chicago,Philadelphia,12/14/2015,W,48,115,53,28,7,8,13,15,43,10,43-85,.506,8-22,.364,21-26,.808,151,96,36,19,6,8,11,17,27,9,38-92,.413,11-31,.355,9-13,.692,96
Chicago,New Orleans,12/12/2015,W,48,98,48,17,6,6,13,10,41,7,33-78,.423,8-20,.400,24-29,.828,112,94,41,26,9,6,10,22,36,5,40-89,.449,6-16,.375,8-11,.727,114
Chicago,L.A.Clippers,12/10/2015,W,48,83,54,20,8,6,11,12,41,13,31-87,.356,7-23,.304,14-16,.875,102,80,52,22,4,4,13,15,37,15,30-88,.341,10-22,.455,10-12,.833,89
Chicago,Phoenix,12/07/2015,L,48,101,48,28,11,8,20,19,32,16,41-90,.456,6-21,.286,13-18,.722,122,103,40,18,12,4,18,17,30,10,41-92,.446,7-17,.412,14-17,.824,105
Chicago,Charlotte,12/05/2015,L,48,96,52,29,5,5,14,19,40,12,37-89,.416,9-25,.360,13-19,.684,115,102,50,23,10,3,9,18,37,13,37-89,.416,10-34,.294,18-25,.720,120
Chicago,Denver,12/02/2015,W,48,99,62,22,3,10,14,17,47,15,36-89,.404,6-17,.353,21-27,.778,123,90,49,26,8,8,7,22,36,13,36-93,.387,5-15,.333,13-22,.591,108
Chicago,San Antonio,11/30/2015,W,48,92,51,25,4,6,10,21,39,12,37-86,.430,6-16,.375,12-20,.600,111,89,47,20,5,4,9,17,35,12,37-90,.411,2-14,.143,13-18,.722,98
Chicago,Indiana,11/16/2015,W,48,96,48,26,9,9,8,20,38,10,35-86,.407,6-15,.400,20-32,.625,117,95,50,19,4,5,12,21,39,11,35-87,.402,9-21,.429,16-24,.667,101
Chicago,Charlotte,11/13/2015,W,48,102,57,27,4,6,11,16,47,10,37-84,.440,4-16,.250,24-31,.774,131,97,45,21,9,4,6,21,36,9,36-95,.379,15-33,.455,10-12,.833,109
Chicago,Minnesota,11/07/2015,L,53,93,50,20,7,6,18,26,40,10,33-93,.355,11-32,.344,16-23,.696,91,102,58,26,8,7,15,23,44,14,39-96,.406,7-16,.438,17-27,.630,119
Chicago,Oklahoma City,11/05/2015,W,48,104,47,20,3,7,6,17,36,11,40-90,.444,7-18,.389,17-21,.810,121,98,44,21,2,8,9,18,35,9,38-84,.452,5-13,.385,17-20,.850,115
Chicago,Orlando,11/01/2015,W,48,92,47,23,7,8,13,16,36,11,33-87,.379,7-28,.250,19-22,.864,107,87,43,21,7,11,16,19,31,12,35-90,.389,7-23,.304,10-17,.588,91
Chicago,Cleveland,10/27/2015,W,48,97,47,13,6,10,13,22,40,7,37-87,.425,7-19,.368,16-23,.696,103,95,50,26,5,7,10,21,39,11,38-94,.404,9-29,.310,10-17,.588,110
Cleveland,Golden State,06/16/2015,W,48,115,45,24,12,7,10,25,37,8,40-77,.519,10-27,.370,25-32,.781,149,101,35,19,5,3,14,25,26,9,33-82,.402,15-39,.385,20-29,.690,91
Cleveland,Golden State,06/10/2015,L,48,97,40,15,5,6,11,24,24,16,38-81,.469,6-25,.240,15-26,.577,98,108,43,23,7,6,8,22,29,14,33-81,.407,17-36,.472,25-31,.806,125
Cleveland,Golden State,06/08/2015,W,48,120,52,23,8,3,13,25,35,17,48-91,.527,12-25,.480,12-17,.706,145,90,32,21,5,4,18,23,24,8,32-76,.421,9-33,.273,17-26,.654,81
Cleveland,Toronto,05/25/2016,W,48,116,48,23,11,6,16,26,38,10,44-77,.571,10-21,.476,18-24,.750,149,78,27,19,9,3,18,25,22,5,27-69,.391,3-17,.176,21-35,.600,62
Cleveland,Toronto,05/19/2016,W,48,108,46,24,5,2,9,16,39,7,38-76,.500,7-21,.333,25-37,.676,126,89,38,17,6,4,12,31,31,7,33-82,.402,9-33,.273,14-18,.778,89
Cleveland,Toronto,05/17/2016,W,48,115,45,22,9,4,16,20,35,10,41-74,.554,7-20,.350,26-33,.788,139,84,23,19,8,1,14,25,19,4,32-76,.421,5-24,.208,15-20,.750,72
Cleveland,Atlanta,05/04/2016,W,48,123,43,27,8,1,8,22,31,12,41-87,.471,25-45,.556,16-23,.696,141,98,40,18,3,3,16,23,32,8,30-71,.423,11-27,.407,27-30,.900,102
Cleveland,Atlanta,05/02/2016,W,48,104,44,27,9,7,8,20,34,10,37-83,.446,15-31,.484,15-21,.714,131,93,48,21,6,7,12,22,33,15,33-87,.379,11-34,.324,16-21,.762,104
Cleveland,Detroit,04/20/2016,W,48,107,37,23,7,1,12,24,31,6,40-80,.500,20-38,.526,7-14,.500,116,90,40,19,7,4,12,18,29,11,34-78,.436,4-17,.235,18-32,.562,90
Cleveland,Detroit,04/17/2016,W,48,106,40,25,7,4,4,18,28,12,39-88,.443,12-35,.343,16-21,.762,124,101,37,24,4,2,10,21,32,5,37-73,.507,15-29,.517,12-16,.750,118
Cleveland,Detroit,04/13/2016,L,53,110,43,21,4,7,10,23,35,8,46-97,.474,7-18,.389,11-15,.733,120,112,47,24,5,11,12,15,38,9,37-85,.435,16-33,.485,22-28,.786,133
Cleveland,Atlanta,04/11/2016,W,48,109,47,17,9,4,15,14,38,9,40-83,.482,11-29,.379,18-20,.900,126,94,42,23,8,7,15,18,32,10,39-87,.448,8-30,.267,8-15,.533,104
Cleveland,Charlotte,04/03/2016,W,48,112,46,34,7,1,17,19,31,15,45-83,.542,16-29,.552,6-13,.462,138,103,35,23,15,4,15,13,24,11,34-76,.447,9-26,.346,26-27,.963,122
Cleveland,Brooklyn,03/31/2016,W,48,107,50,29,10,7,17,17,41,9,38-87,.437,12-38,.316,19-24,.792,132,87,55,26,12,4,17,19,42,13,35-94,.372,4-21,.190,13-21,.619,100
Cleveland,Houston,03/29/2016,L,48,100,38,21,5,5,11,31,28,10,31-86,.360,14-40,.350,24-28,.857,99,106,55,23,7,5,14,24,41,14,38-79,.481,9-25,.360,21-42,.500,120
Cleveland,Milwaukee,03/23/2016,W,48,113,42,29,6,8,12,17,25,17,40-83,.482,10-34,.294,23-27,.852,139,104,31,23,8,4,14,24,21,10,43-80,.537,7-16,.438,11-15,.733,115
Cleveland,Denver,03/21/2016,W,48,124,43,38,10,4,12,19,35,8,48-86,.558,15-31,.484,13-17,.765,165,91,35,19,10,4,16,16,25,10,32-81,.395,8-22,.364,19-25,.760,88
Cleveland,Dallas,03/16/2016,W,48,99,48,21,9,4,16,19,35,13,39-88,.443,10-36,.278,11-13,.846,114,98,32,24,6,7,10,18,28,4,37-79,.468,7-22,.318,17-19,.895,113
Cleveland,Memphis,03/07/2016,L,48,103,49,23,9,7,25,22,36,13,36-80,.450,7-29,.241,24-29,.828,117,106,35,23,16,8,16,26,26,9,41-86,.477,6-20,.300,18-22,.818,123
Cleveland,Boston,03/05/2016,W,48,120,47,27,8,4,15,21,32,15,42-82,.512,10-30,.333,26-34,.765,143,103,37,17,8,1,14,22,27,10,37-80,.463,10-23,.435,19-27,.704,101
Cleveland,Washington,03/04/2016,W,48,108,47,24,9,5,9,19,39,8,42-90,.467,12-27,.444,12-16,.750,132,83,47,14,2,5,16,19,37,10,32-81,.395,3-20,.150,16-24,.667,78
Cleveland,Indiana,02/29/2016,W,48,100,40,22,4,2,11,15,31,9,35-83,.422,9-29,.310,21-25,.840,105,96,36,23,8,11,11,23,27,9,37-80,.463,8-18,.444,14-15,.933,119
Cleveland,Charlotte,02/24/2016,W,48,114,47,26,11,1,9,20,35,12,45-91,.495,13-32,.406,11-17,.647,138,103,43,23,7,2,14,20,35,8,37-76,.487,10-29,.345,19-27,.704,117
Cleveland,Detroit,02/22/2016,L,48,88,40,19,8,2,17,21,35,5,34-79,.430,8-26,.308,12-13,.923,94,96,43,17,10,3,13,15,37,6,37-80,.463,8-25,.320,14-21,.667,106
Cleveland,Chicago,02/18/2016,W,48,106,52,21,8,8,10,22,41,11,42-91,.462,7-24,.292,15-17,.882,134,95,49,12,4,4,13,19,34,15,37-93,.398,8-21,.381,13-22,.591,86
Cleveland,L.A.Lakers,02/10/2016,W,48,120,46,26,6,1,6,20,33,13,48-94,.511,13-31,.419,11-18,.611,140,111,44,16,5,3,11,19,33,11,38-86,.442,13-28,.464,22-27,.815,115
Cleveland,Sacramento,02/08/2016,W,48,120,53,27,7,5,14,25,41,12,45-94,.479,16-35,.457,14-19,.737,144,100,44,28,11,4,17,23,36,8,36-82,.439,9-23,.391,19-29,.655,114
Cleveland,New Orleans,02/06/2016,W,48,99,49,21,6,6,12,17,39,10,39-90,.433,14-41,.341,7-7,1.00,118,84,42,18,5,2,8,16,29,13,34-87,.391,5-23,.217,11-16,.688,85
Cleveland,Boston,02/05/2016,L,48,103,47,21,8,6,14,25,32,15,37-87,.425,8-30,.267,21-35,.600,107,104,49,21,6,5,15,27,38,11,38-88,.432,7-20,.350,21-25,.840,116
Cleveland,San Antonio,01/30/2016,W,48,117,43,24,4,4,9,21,33,10,45-82,.549,9-23,.391,18-21,.857,143,103,32,20,2,2,6,19,24,8,40-81,.494,6-18,.333,17-21,.810,108
Cleveland,Phoenix,01/27/2016,W,48,115,37,34,12,3,13,17,27,10,45-81,.556,11-28,.393,14-16,.875,150,93,34,25,6,2,22,17,22,12,33-70,.471,8-20,.400,19-25,.760,95
Cleveland,Minnesota,01/25/2016,W,48,114,43,30,7,3,15,18,31,12,45-89,.506,11-31,.355,13-20,.650,131,107,38,28,10,2,10,24,30,8,41-84,.488,4-16,.250,21-23,.913,130
Cleveland,Chicago,01/23/2016,L,48,83,48,17,5,5,4,18,32,16,35-94,.372,4-24,.167,9-22,.409,82,96,53,21,2,5,7,18,40,13,38-87,.437,7-17,.412,13-15,.867,119
Cleveland,L.A.Clippers,01/21/2016,W,48,115,47,29,5,2,13,31,33,14,42-83,.506,13-28,.464,18-24,.750,138,102,35,19,9,3,9,21,27,8,36-80,.450,6-25,.240,24-36,.667,103
Cleveland,Golden State,01/18/2016,L,48,98,36,22,3,4,15,25,28,8,37-77,.481,7-19,.368,17-25,.680,100,132,37,33,7,2,8,25,31,6,46-85,.541,19-40,.475,21-27,.778,158
Cleveland,Toronto,01/04/2016,W,48,122,40,25,6,4,13,22,29,11,41-74,.554,17-33,.515,23-26,.885,148,100,26,24,9,5,9,19,18,8,36-73,.493,8-19,.421,20-29,.690,109
Cleveland,Orlando,01/02/2016,W,48,104,53,24,6,1,4,17,41,12,34-82,.415,12-37,.324,24-39,.615,121,79,45,16,1,2,14,29,40,5,29-76,.382,6-25,.240,15-17,.882,80
Cleveland,New York,12/23/2015,W,48,91,48,23,6,4,7,15,34,14,32-83,.386,5-22,.227,22-25,.880,111,84,44,19,5,7,11,17,35,9,32-82,.390,5-16,.312,15-16,.938,97
Cleveland,Philadelphia,12/20/2015,W,48,108,40,25,11,6,10,19,34,6,40-85,.471,11-25,.440,17-21,.810,131,86,49,15,6,2,19,22,33,16,30-86,.349,5-25,.200,21-30,.700,74
