home_team,away_team,date,result,min,H_pts,H_reb,H_ast,H_stl,H_blk,H_to,H_pf,H_dreb,H_oreb,H_fgpct,H_3pct,H_ftpct,H_eff,A_pts,A_reb,A_ast,A_stl,A_blk,A_to,A_pf,A_dreb,A_oreb,A_fgpct,A_3pct,A_ftpct,A_eff,home_team_idx,away_team_idx,H_FGM,H_FGA,A_FGM,A_FGA,H_3M,H_3A,A_3M,A_3A,H_FTM,H_FTA,A_FTM,A_FTA,reg_season,pre_allstar
Portland,L.A.Clippers,2016-10-27,L,48,106,48,18,4,4,14,34,39,9,0.45899999999999996,0.222,0.75,112,114,48,12,10,4,7,25,33,15,0.40700000000000003,0.276,0.696,113,25,,39,85,37,91,4,18,8,29,24,32,32,46,True,True
Portland,Utah,2016-10-25,W,48,113,34,22,5,3,12,18,29,5,0.52,0.684,1.0,129,104,31,19,9,5,11,19,25,6,0.488,0.33299999999999996,1.0,115,25,29,39,75,40,82,13,19,8,24,22,22,16,16,True,True
Sacramento,Phoenix,2017-04-11,W,48,129,55,28,7,2,13,23,47,8,0.518,0.474,0.7909999999999999,159,104,48,19,8,3,9,23,30,18,0.376,0.267,0.583,95,26,24,43,83,41,109,9,19,8,30,34,43,14,24,True,False
Sacramento,Houston,2017-04-09,L,48,128,38,26,8,2,5,18,31,7,0.5,0.29,0.833,145,135,41,26,3,2,16,22,36,5,0.562,0.419,0.871,152,26,10,47,94,45,80,9,31,18,43,25,30,27,31,True,False
Sacramento,Dallas,2017-04-04,W,48,98,50,17,11,2,18,10,40,10,0.45,0.545,0.8240000000000001,113,87,39,21,9,8,16,13,31,8,0.4,0.27899999999999997,0.7859999999999999,97,26,6,36,80,32,80,12,22,12,43,14,17,11,14,True,False
Sacramento,Utah,2017-03-29,L,48,82,32,14,7,1,13,17,30,2,0.45299999999999996,0.133,0.667,76,112,43,22,10,3,11,18,36,7,0.532,0.406,0.789,138,26,29,34,75,42,79,2,15,13,32,12,18,15,19,True,False
Sacramento,Memphis,2017-03-27,W,48,91,36,16,4,6,11,23,28,8,0.46299999999999997,0.24,0.767,99,90,45,15,4,2,7,18,26,19,0.344,0.192,0.7929999999999999,84,26,14,31,67,31,90,6,25,5,26,23,30,23,29,True,False
Sacramento,Milwaukee,2017-03-22,L,48,98,37,19,6,6,12,15,29,8,0.488,0.385,0.6,107,116,38,28,9,4,10,11,31,7,0.531,0.457,0.737,142,26,16,41,84,43,81,10,26,16,35,6,10,14,19,True,False
Sacramento,Orlando,2017-03-13,W,48,120,40,24,9,5,15,14,38,2,0.537,0.5329999999999999,0.762,140,115,44,32,10,4,13,18,35,9,0.46399999999999997,0.382,1.0,140,26,,44,82,45,97,16,30,13,34,16,21,12,12,True,False
Sacramento,Denver,2017-03-11,L,48,92,41,24,4,2,12,15,31,10,0.439,0.348,0.6,97,105,44,21,8,8,9,16,35,9,0.47100000000000003,0.265,0.889,130,26,7,36,82,40,85,8,23,9,34,12,20,16,18,True,False
Sacramento,Washington,2017-03-10,L,53,122,40,27,5,1,10,21,32,8,0.478,0.545,0.7859999999999999,131,130,52,29,7,5,9,22,40,12,0.5,0.34600000000000003,0.895,160,26,30,44,92,52,104,12,22,9,26,22,28,17,19,True,False
Sacramento,Utah,2017-03-05,L,53,109,37,24,8,3,12,21,32,5,0.518,0.47100000000000003,0.75,124,110,47,24,8,3,13,15,35,12,0.456,0.303,0.667,121,26,29,43,83,41,90,8,17,10,33,15,20,18,27,True,False
Sacramento,Brooklyn,2017-03-01,L,48,100,38,12,8,3,15,28,28,10,0.43200000000000005,0.5,0.8640000000000001,97,109,43,16,8,2,18,25,33,10,0.45899999999999996,0.39299999999999996,0.833,114,26,18,35,81,34,74,11,22,11,28,19,22,30,36,True,False
Sacramento,Minnesota,2017-02-27,L,48,88,42,23,6,4,18,18,35,7,0.439,0.353,0.667,94,102,52,25,11,7,10,15,36,16,0.42100000000000004,0.348,0.7,126,26,17,36,82,40,95,6,17,8,23,10,15,14,20,True,False
Sacramento,Charlotte,2017-02-25,L,48,85,41,18,3,6,14,19,32,9,0.392,0.39299999999999996,0.8,88,99,50,26,10,3,10,13,37,13,0.4,0.368,0.9440000000000001,126,26,3,31,79,34,85,11,28,14,38,12,15,17,18,True,False
Sacramento,Denver,2017-02-23,W,48,116,47,26,7,4,14,16,38,9,0.523,0.5,0.895,142,100,42,23,10,2,15,18,33,9,0.44299999999999995,0.34299999999999997,0.7140000000000001,109,26,7,46,88,39,88,7,14,12,35,17,19,10,14,True,False
Sacramento,New Orleans,2017-02-12,W,48,105,46,23,11,5,19,18,38,8,0.449,0.355,0.889,125,99,36,23,10,2,17,23,30,6,0.415,0.419,0.857,102,26,19,35,78,34,82,11,31,13,31,24,27,18,21,True,True
Sacramento,Atlanta,2017-02-10,W,48,108,39,27,12,2,18,27,31,8,0.475,0.5,0.667,121,107,37,19,6,5,16,17,34,3,0.507,0.36700000000000005,0.774,116,26,1,38,80,36,71,18,36,11,30,14,21,24,31,True,True
Sacramento,Boston,2017-02-08,W,48,108,40,24,11,1,14,18,36,4,0.5,0.4,0.9329999999999999,127,92,39,18,8,2,17,19,32,7,0.397,0.312,0.889,95,26,2,42,84,29,73,10,25,10,32,14,15,24,27,True,True
Sacramento,Chicago,2017-02-06,L,48,107,40,27,4,5,15,25,31,9,0.519,0.39299999999999996,0.875,128,112,35,21,10,3,8,17,27,8,0.531,0.316,0.645,124,26,4,41,79,43,81,11,28,6,19,14,16,20,31,True,True
Sacramento,Golden State,2017-02-04,W,53,109,46,25,11,4,16,18,38,8,0.489,0.304,0.8420000000000001,131,106,40,22,10,10,17,17,33,7,0.414,0.341,0.792,115,26,9,43,88,36,87,7,23,15,44,16,19,19,24,True,True
Sacramento,Phoenix,2017-02-03,L,48,103,43,23,5,4,13,25,37,6,0.447,0.37,0.773,113,105,39,11,7,3,11,21,33,6,0.41600000000000004,0.414,0.8290000000000001,103,26,24,38,85,32,77,10,27,12,29,17,22,29,35,True,True
Sacramento,Indiana,2017-01-18,L,48,100,36,28,9,5,21,22,26,10,0.486,0.429,0.778,114,106,32,22,11,3,14,21,24,8,0.52,0.33299999999999996,0.84,120,26,11,35,72,39,75,9,21,7,21,21,27,21,25,True,True
Sacramento,Oklahoma City,2017-01-15,L,48,118,44,24,13,6,22,29,30,14,0.457,0.375,0.875,134,122,44,20,14,4,19,28,27,17,0.444,0.321,0.805,127,26,21,37,81,40,90,9,24,9,28,35,40,33,41,True,True
Sacramento,Cleveland,2017-01-13,L,48,108,42,23,7,5,21,22,31,11,0.525,0.36,0.789,122,120,39,27,11,3,12,20,29,10,0.506,0.405,0.773,140,26,5,42,80,44,87,9,25,15,37,15,19,17,22,True,True
Sacramento,Detroit,2017-01-10,W,48,100,46,21,6,3,16,17,34,12,0.43200000000000005,0.542,0.7929999999999999,112,94,35,14,12,9,12,24,27,8,0.439,0.444,0.625,100,26,8,32,74,36,82,13,24,12,27,23,29,10,16,True,True
Sacramento,Golden State,2017-01-08,L,48,106,31,21,13,5,18,17,30,1,0.486,0.39299999999999996,0.7929999999999999,114,117,46,33,11,6,17,22,33,13,0.506,0.345,0.85,149,26,9,36,74,45,89,11,28,10,29,23,29,17,20,True,True
Sacramento,L.A.Clippers,2017-01-06,L,48,98,50,23,4,3,6,18,38,12,0.414,0.3,0.773,116,106,45,28,6,5,8,13,37,8,0.46399999999999997,0.419,0.7140000000000001,131,26,,36,87,39,84,9,30,13,31,17,22,15,21,True,True
Sacramento,Miami,2017-01-04,L,48,102,26,26,8,3,16,28,22,4,0.513,0.4,0.8240000000000001,108,107,39,24,8,9,18,20,32,7,0.486,0.429,0.862,128,26,15,40,78,35,72,8,20,12,28,14,17,25,29,True,True
Sacramento,Memphis,2016-12-31,L,48,98,39,17,6,3,12,12,28,11,0.431,0.39299999999999996,0.893,107,112,40,25,6,3,7,20,28,12,0.506,0.486,0.778,134,26,14,31,72,44,87,11,28,17,35,25,28,7,9,True,True
Sacramento,Philadelphia,2016-12-26,W,48,102,42,24,11,4,19,19,29,13,0.44799999999999995,0.28,0.81,112,100,38,20,13,5,22,23,30,8,0.494,0.36,0.722,109,26,23,39,87,39,79,7,25,9,25,17,21,13,18,True,True
Sacramento,Portland,2016-12-20,W,48,126,31,20,3,4,10,28,27,4,0.556,0.435,0.8370000000000001,135,121,41,30,5,4,8,31,26,15,0.512,0.14800000000000002,0.725,140,26,25,40,72,44,86,10,23,4,27,36,43,29,40,True,True
Sacramento,L.A.Lakers,2016-12-12,W,48,116,47,23,16,6,21,20,34,13,0.56,0.41700000000000004,0.5710000000000001,141,92,39,18,12,3,19,16,22,17,0.39299999999999996,0.435,0.762,89,26,,47,84,33,84,10,24,10,23,12,21,16,21,True,True
Sacramento,New York,2016-12-09,L,48,100,39,24,10,1,7,20,33,6,0.402,0.25,0.852,111,103,54,22,3,6,16,25,42,12,0.429,0.345,0.84,120,26,20,35,87,36,84,7,28,10,29,23,27,21,25,True,True
Sacramento,Houston,2016-11-25,L,48,104,37,24,7,6,14,18,33,4,0.48700000000000004,0.281,0.81,119,117,42,27,8,2,14,19,34,8,0.47100000000000003,0.42,0.8,133,26,10,39,80,40,85,9,32,21,50,17,21,16,20,True,True
Sacramento,Oklahoma City,2016-11-23,W,48,116,46,26,4,1,11,23,35,11,0.46799999999999997,0.429,0.941,131,101,38,18,7,7,9,21,33,5,0.42100000000000004,0.28,0.789,110,26,21,44,94,32,76,12,28,7,25,16,17,30,38,True,True
Sacramento,Toronto,2016-11-20,W,48,102,37,26,8,8,13,18,33,4,0.444,0.40700000000000003,0.76,117,99,48,16,7,6,15,21,32,16,0.4,0.375,0.917,108,26,28,36,81,34,85,11,27,9,24,19,25,22,24,True,True
Sacramento,L.A.Clippers,2016-11-18,L,48,115,37,21,7,4,14,24,28,9,0.442,0.385,0.8290000000000001,116,121,37,27,7,6,14,24,32,5,0.526,0.44799999999999995,0.8240000000000001,142,26,,38,86,40,76,10,26,13,29,29,35,28,34,True,True
Sacramento,San Antonio,2016-11-16,L,48,105,46,21,5,3,16,17,36,10,0.474,0.45,0.774,117,110,37,29,11,7,11,21,28,9,0.489,0.36700000000000005,0.765,134,26,27,36,76,43,88,9,20,11,30,24,31,13,17,True,True
Sacramento,L.A.Lakers,2016-11-10,L,48,91,43,18,13,3,15,19,32,11,0.4,0.381,0.75,97,101,42,18,8,2,21,19,38,4,0.514,0.33299999999999996,0.727,108,26,,34,85,38,74,8,21,9,27,15,20,16,22,True,True
Sacramento,New Orleans,2016-11-08,W,48,102,39,24,7,6,10,21,34,5,0.48100000000000004,0.32,0.8,122,94,40,23,5,9,10,23,33,7,0.452,0.23800000000000002,0.722,110,26,19,39,81,38,84,8,25,5,21,16,20,13,18,True,True
Sacramento,Minnesota,2016-10-29,W,48,106,31,24,6,5,13,24,20,11,0.45899999999999996,0.34600000000000003,0.76,107,103,38,19,5,5,11,25,29,9,0.514,0.318,0.71,115,26,17,39,85,37,72,9,26,7,22,19,25,22,31,True,True
Sacramento,San Antonio,2016-10-27,L,48,94,40,22,7,0,15,21,34,6,0.4,0.3,0.8420000000000001,100,102,40,23,10,8,9,26,31,9,0.456,0.33299999999999996,0.889,128,26,27,28,70,36,79,6,20,6,18,32,38,24,27,True,True
San Antonio,Golden State,2017-05-22,L,48,115,42,33,14,4,8,20,30,12,0.418,0.32,0.7809999999999999,136,129,53,30,7,3,17,25,48,5,0.5579999999999999,0.359,0.76,161,27,9,41,98,48,86,8,25,14,39,25,32,19,25,False,False
San Antonio,Golden State,2017-05-20,L,48,108,46,22,10,3,15,21,31,15,0.473,0.23800000000000002,0.6,115,120,42,23,12,6,21,23,33,9,0.5479999999999999,0.40700000000000003,0.773,139,27,9,44,93,46,84,5,21,11,27,15,25,17,22,False,False
San Antonio,Houston,2017-05-09,W,53,110,52,24,7,5,7,18,34,18,0.408,0.33299999999999996,0.652,122,107,47,21,4,5,15,23,38,9,0.442,0.33299999999999996,0.7140000000000001,115,27,10,42,103,38,86,11,33,16,48,15,23,15,21,False,False
San Antonio,Houston,2017-05-03,W,48,121,47,27,5,7,7,16,32,15,0.545,0.375,0.889,158,96,32,22,7,3,11,18,23,9,0.446,0.324,0.733,99,27,10,48,88,37,83,9,24,11,34,16,18,11,15,False,False
San Antonio,Houston,2017-05-01,L,48,99,45,19,10,2,15,18,34,11,0.369,0.31,0.778,99,126,49,30,13,5,14,25,42,7,0.46,0.44,0.889,159,27,10,31,84,40,87,9,29,22,50,28,36,24,27,False,False
San Antonio,Memphis,2017-04-25,W,48,116,34,23,7,2,7,17,24,10,0.525,0.5,0.818,133,103,31,22,7,1,9,20,23,8,0.514,0.409,0.909,118,27,14,42,80,37,72,14,28,9,22,18,22,20,22,False,False
San Antonio,Memphis,2017-04-17,W,48,96,39,14,4,5,14,13,34,5,0.45899999999999996,0.391,0.9690000000000001,110,82,35,19,8,1,8,22,26,9,0.37799999999999995,0.259,0.867,84,27,14,28,61,31,82,9,23,7,27,31,32,13,15,False,False
San Antonio,Memphis,2017-04-15,W,48,111,43,16,4,11,9,20,34,9,0.532,0.526,0.76,134,82,35,17,7,7,8,20,27,8,0.392,0.35,0.765,88,27,14,41,77,31,79,10,19,7,20,19,25,13,17,False,False
San Antonio,L.A.Clippers,2017-04-08,L,48,87,40,20,3,4,13,17,33,7,0.425,0.364,0.7859999999999999,92,98,45,21,8,7,6,15,37,8,0.5,0.273,0.5710000000000001,125,27,,34,80,42,84,8,22,6,22,11,14,8,14,True,False
San Antonio,L.A.Lakers,2017-04-05,L,48,95,37,28,8,8,14,13,30,7,0.43799999999999994,0.371,0.667,110,102,47,23,8,5,16,13,39,8,0.488,0.5,0.7859999999999999,122,27,,39,89,42,86,13,35,7,14,4,6,11,14,True,False
San Antonio,Memphis,2017-04-04,W,53,95,46,22,8,6,15,20,38,8,0.43799999999999994,0.524,0.778,113,89,50,26,9,2,15,20,38,12,0.39299999999999996,0.32,0.611,100,27,14,35,80,35,89,11,21,8,25,14,18,11,18,True,False
San Antonio,Utah,2017-04-02,W,48,109,42,26,7,6,13,17,34,8,0.519,0.526,0.8640000000000001,137,103,36,24,6,8,10,18,24,12,0.483,0.375,0.615,116,27,29,40,77,43,89,10,19,9,24,19,22,8,13,True,False
San Antonio,Golden State,2017-03-29,L,48,98,42,20,9,8,15,12,26,16,0.41,0.375,0.8079999999999999,108,110,34,31,7,7,15,22,25,9,0.512,0.5,1.0,133,27,9,34,83,43,84,9,24,13,26,21,26,11,11,True,False
San Antonio,Cleveland,2017-03-27,W,48,103,52,24,11,7,12,18,42,10,0.47700000000000004,0.26899999999999996,0.8240000000000001,137,74,40,20,8,2,16,20,31,9,0.373,0.154,0.615,71,27,5,41,86,31,83,7,26,4,26,14,17,8,13,True,False
San Antonio,New York,2017-03-25,W,48,106,50,28,11,6,14,18,34,16,0.455,0.4,0.75,131,98,45,24,6,5,16,16,33,12,0.47100000000000003,0.3,0.867,114,27,20,45,99,41,87,10,25,3,10,6,8,13,15,True,False
San Antonio,Memphis,2017-03-23,W,48,97,35,26,6,5,6,19,29,6,0.48100000000000004,0.308,0.652,115,90,42,18,4,4,13,18,32,10,0.436,0.345,0.8,98,27,14,37,77,34,78,8,26,10,29,15,23,12,15,True,False
San Antonio,Sacramento,2017-03-19,W,48,118,45,31,9,3,6,20,30,15,0.494,0.39299999999999996,0.778,150,102,40,29,4,4,11,20,31,9,0.494,0.7,0.765,122,27,26,43,87,41,83,11,28,7,10,21,27,13,17,True,False
San Antonio,Portland,2017-03-15,L,48,106,41,28,7,5,14,20,31,10,0.47700000000000004,0.423,0.733,123,110,39,21,10,1,11,16,31,8,0.475,0.409,0.893,125,27,25,42,88,38,80,11,26,9,22,11,15,25,28,True,False
San Antonio,Atlanta,2017-03-13,W,48,107,44,31,6,9,21,22,37,7,0.48100000000000004,0.47100000000000003,0.765,130,99,36,27,13,3,16,20,30,6,0.457,0.273,0.633,107,27,1,39,81,37,81,16,34,6,22,13,17,19,30,True,False
San Antonio,Golden State,2017-03-11,W,48,107,46,27,6,7,18,18,39,7,0.519,0.444,0.833,135,85,49,19,10,4,15,16,29,20,0.359,0.294,0.609,84,27,9,40,77,33,92,12,27,5,17,15,18,14,23,True,False
San Antonio,Sacramento,2017-03-08,W,48,114,43,33,9,5,12,15,37,6,0.5,0.483,0.762,145,104,42,20,7,4,13,22,37,5,0.488,0.368,0.812,117,27,26,42,84,42,86,14,29,7,19,16,21,13,16,True,False
San Antonio,Houston,2017-03-06,W,48,112,45,24,6,6,9,13,36,9,0.46,0.40700000000000003,0.9129999999999999,135,110,43,19,3,3,11,20,36,7,0.466,0.359,0.8240000000000001,117,27,10,40,87,41,88,11,27,14,39,21,23,14,17,True,False
San Antonio,Minnesota,2017-03-04,W,53,97,49,16,10,8,12,17,32,17,0.40399999999999997,0.25,0.625,103,90,55,24,6,3,14,20,39,16,0.39299999999999996,0.25,0.727,104,27,17,38,94,35,89,6,24,4,16,15,24,16,22,True,False
San Antonio,Indiana,2017-03-01,W,48,100,36,20,8,7,18,21,30,6,0.473,0.31,0.875,111,99,41,22,13,1,17,26,28,13,0.457,0.292,0.72,108,27,11,35,74,37,81,9,29,7,24,21,24,18,25,True,False
San Antonio,Denver,2017-02-04,W,48,121,38,29,13,8,14,15,31,7,0.57,0.47600000000000003,0.8079999999999999,156,97,42,22,7,1,21,19,26,16,0.446,0.385,0.5,92,27,7,45,79,41,92,10,21,10,26,21,26,5,10,True,True
San Antonio,Philadelphia,2017-02-02,W,48,102,57,26,15,9,19,20,43,14,0.42700000000000005,0.28600000000000003,0.741,132,86,48,21,10,5,23,23,34,14,0.341,0.36,0.7390000000000001,83,27,23,38,89,30,88,6,21,9,25,20,27,17,23,True,True
San Antonio,Oklahoma City,2017-01-31,W,48,108,50,16,12,13,17,25,40,10,0.43,0.33299999999999996,0.711,122,94,50,21,12,7,20,30,38,12,0.353,0.25,0.8440000000000001,104,27,21,37,86,30,85,7,21,7,28,27,38,27,32,True,True
San Antonio,Dallas,2017-01-29,L,48,101,46,26,2,5,11,20,40,6,0.47,0.364,0.652,117,105,41,20,6,5,6,19,35,6,0.44799999999999995,0.353,0.938,122,27,6,39,83,39,87,8,22,12,34,15,23,15,16,True,True
San Antonio,Denver,2017-01-19,W,48,118,43,28,12,5,7,19,37,6,0.512,0.409,0.84,153,104,43,27,5,7,15,19,32,11,0.40700000000000003,0.32299999999999995,0.769,111,27,7,44,86,37,91,9,22,10,31,21,25,20,26,True,True
San Antonio,Minnesota,2017-01-17,W,48,122,34,27,9,3,7,29,28,6,0.512,0.444,0.8,140,114,39,26,5,6,18,22,33,6,0.493,0.462,0.878,130,27,17,43,84,36,73,8,18,6,13,28,35,36,41,True,True
San Antonio,L.A.Lakers,2017-01-12,W,48,134,46,32,5,5,12,20,39,7,0.605,0.47600000000000003,0.897,175,94,29,23,6,3,9,25,20,9,0.41200000000000003,0.316,0.72,89,27,,49,81,35,85,10,21,6,19,26,29,18,25,True,True
San Antonio,Milwaukee,2017-01-10,L,48,107,41,22,5,7,14,10,28,13,0.47700000000000004,0.4,0.7859999999999999,119,109,38,32,8,6,12,18,27,11,0.524,0.526,0.846,139,27,16,42,88,44,84,12,30,10,19,11,14,11,13,True,True
San Antonio,Charlotte,2017-01-07,W,48,102,43,29,9,8,7,21,34,9,0.40399999999999997,0.382,0.85,128,85,48,18,5,4,15,14,40,8,0.4,0.19,0.84,96,27,3,36,89,30,75,13,34,4,21,17,20,21,25,True,True
San Antonio,Toronto,2017-01-03,W,48,110,44,32,7,15,15,18,37,7,0.551,0.542,0.733,154,82,43,8,8,4,12,17,29,14,0.373,0.222,0.727,75,27,28,43,78,31,83,13,24,4,18,11,15,16,22,True,True
San Antonio,Portland,2016-12-30,W,48,110,48,22,7,5,16,18,37,11,0.5,0.5,0.84,133,94,25,19,10,3,11,23,23,2,0.455,0.3,0.857,95,27,25,39,78,35,77,11,22,6,20,21,25,18,21,True,True
San Antonio,Phoenix,2016-12-28,W,48,119,46,20,11,7,16,20,30,16,0.54,0.294,0.8,142,98,33,20,11,4,21,25,26,7,0.486,0.43799999999999994,0.792,102,27,24,47,87,36,74,5,17,7,16,20,25,19,24,True,True
San Antonio,Chicago,2016-12-25,W,48,119,43,30,7,3,13,19,32,11,0.565,0.5,0.737,147,100,38,20,9,1,14,19,24,14,0.45299999999999996,0.389,0.75,102,27,4,48,85,39,86,9,18,7,18,14,19,15,20,True,True
San Antonio,New Orleans,2016-12-18,W,48,113,49,31,6,6,13,15,37,12,0.488,0.5,0.818,144,100,37,29,8,6,10,17,29,8,0.461,0.385,0.5710000000000001,116,27,19,42,86,41,89,11,22,10,26,18,22,8,14,True,True
San Antonio,Boston,2016-12-14,W,48,108,38,33,9,3,16,17,33,5,0.55,0.364,0.857,137,101,35,25,12,3,12,13,27,8,0.44,0.32299999999999995,0.85,114,27,2,44,80,37,84,8,22,10,31,12,14,17,20,True,True
San Antonio,Brooklyn,2016-12-10,W,48,130,49,38,11,7,10,18,41,8,0.532,0.5379999999999999,0.889,179,101,47,21,6,2,16,16,36,11,0.414,0.259,0.88,107,27,18,50,94,36,87,14,26,7,27,16,18,22,25,True,True
San Antonio,Washington,2016-12-02,W,48,107,37,27,11,4,15,17,25,12,0.48700000000000004,0.4,0.636,118,105,43,25,13,3,18,26,34,9,0.506,0.636,0.889,129,27,30,39,80,41,81,8,20,7,11,21,33,16,18,True,True
San Antonio,Orlando,2016-11-29,L,48,83,45,19,9,4,18,17,35,10,0.368,0.25,0.846,90,95,40,25,12,4,13,21,31,9,0.45299999999999996,0.4,0.917,115,27,,28,76,39,86,5,20,6,15,22,26,11,12,True,True
San Antonio,Dallas,2016-11-21,W,48,96,39,24,9,1,13,18,31,8,0.467,0.4,0.72,109,91,40,16,10,3,17,23,30,10,0.473,0.29600000000000004,0.65,97,27,6,35,75,35,74,8,20,8,27,18,25,13,20,True,True
San Antonio,Miami,2016-11-14,W,48,94,53,24,4,7,17,15,38,15,0.402,0.5329999999999999,0.741,109,90,42,22,14,8,13,23,31,11,0.435,0.25,0.5710000000000001,106,27,15,33,82,37,85,8,15,4,16,20,27,12,21,True,True
San Antonio,Detroit,2016-11-11,W,48,96,45,24,8,2,8,13,35,10,0.444,0.45,0.789,118,86,42,14,2,4,11,14,33,9,0.42100000000000004,0.2,0.81,89,27,8,36,81,32,76,9,20,5,25,15,19,17,21,True,True
San Antonio,Houston,2016-11-09,L,48,99,39,22,14,5,10,15,29,10,0.39299999999999996,0.304,0.867,114,101,45,25,7,4,19,24,37,8,0.474,0.33299999999999996,0.773,117,27,10,33,84,37,78,7,23,10,30,26,30,17,22,True,True
San Antonio,L.A.Clippers,2016-11-05,L,48,92,40,19,5,5,15,18,33,7,0.405,0.4,0.88,99,116,41,24,8,6,8,19,34,7,0.516,0.391,0.929,142,27,,30,74,47,91,10,25,9,23,22,25,13,14,True,True
San Antonio,Utah,2016-11-01,L,48,91,34,19,6,5,9,15,30,4,0.434,0.3,0.905,101,106,39,22,5,8,10,20,37,2,0.5,0.484,0.833,129,27,29,33,76,38,76,6,20,15,31,19,21,15,18,True,True
San Antonio,New Orleans,2016-10-29,W,48,98,50,21,6,7,9,15,44,6,0.42200000000000004,0.41700000000000004,0.7829999999999999,120,79,45,14,6,5,9,19,38,7,0.37200000000000005,0.182,0.733,82,27,19,35,83,32,86,10,24,4,22,18,23,11,15,True,True
Toronto,Cleveland,2017-05-07,L,48,102,38,28,7,3,12,18,29,9,0.47100000000000003,0.345,0.8,118,109,36,24,9,5,10,11,31,5,0.47600000000000003,0.39,0.938,129,28,5,40,85,39,82,10,29,16,41,12,15,15,16,False,False
Toronto,Cleveland,2017-05-05,L,48,94,25,17,9,4,4,21,24,1,0.43700000000000006,0.111,0.941,95,115,49,15,2,6,16,20,41,8,0.513,0.565,0.857,130,28,5,38,87,39,76,2,18,13,23,16,17,24,28,False,False
Toronto,Milwaukee,2017-04-24,W,48,118,40,28,10,6,17,24,35,5,0.5770000000000001,0.444,0.9229999999999999,153,93,23,22,13,4,15,23,21,2,0.5,0.455,0.5770000000000001,95,28,16,41,71,34,68,12,27,10,22,24,26,15,26,False,False
Toronto,Milwaukee,2017-04-18,W,48,106,40,24,6,4,12,22,34,6,0.48100000000000004,0.483,0.72,121,100,40,20,6,3,11,16,28,12,0.414,0.478,0.895,105,28,16,37,77,36,87,14,29,11,23,18,25,17,19,False,False
Toronto,Milwaukee,2017-04-15,L,48,83,47,15,3,4,10,21,39,8,0.36,0.217,0.727,85,97,43,22,5,5,5,23,34,9,0.447,0.391,0.8,117,28,16,27,75,38,85,5,23,9,23,24,33,12,15,False,False
Toronto,Miami,2017-04-07,W,48,96,44,14,10,4,15,24,32,12,0.41200000000000003,0.45,0.708,96,94,44,16,10,5,19,21,30,14,0.39799999999999996,0.348,0.69,91,28,15,35,85,33,83,9,20,8,23,17,24,20,29,True,False
Toronto,Philadelphia,2017-04-02,W,48,113,37,25,12,9,15,19,27,10,0.541,0.316,0.789,138,105,37,25,8,5,19,20,24,13,0.45,0.306,0.88,114,28,23,46,85,36,80,6,19,11,36,15,19,22,25,True,False
Toronto,Indiana,2017-03-31,W,48,111,53,23,7,5,14,23,37,16,0.451,0.519,0.657,128,100,42,19,7,4,13,21,30,12,0.414,0.423,0.81,104,28,11,37,82,36,87,14,27,11,26,23,35,17,21,True,False
Toronto,Charlotte,2017-03-29,L,48,106,44,23,4,7,13,22,31,13,0.45799999999999996,0.355,0.792,121,110,38,23,6,2,8,18,27,11,0.45299999999999996,0.5,0.762,119,28,3,38,83,39,86,11,31,16,32,19,24,16,21,True,False
Toronto,Orlando,2017-03-27,W,48,131,43,24,7,8,15,25,34,9,0.59,0.667,0.657,152,112,33,19,11,3,11,23,25,8,0.489,0.2,0.7859999999999999,116,28,,49,83,43,88,10,15,4,20,23,35,22,28,True,False
Toronto,Chicago,2017-03-21,W,53,122,50,18,6,4,16,23,34,16,0.495,0.348,0.741,129,120,39,25,9,10,14,24,30,9,0.467,0.37799999999999995,0.815,136,28,4,47,95,42,90,8,23,14,37,20,27,22,27,True,False
Toronto,Indiana,2017-03-19,W,48,116,51,25,7,7,16,20,37,14,0.495,0.444,0.875,142,91,33,22,7,3,13,23,24,9,0.41200000000000003,0.261,0.731,89,28,11,45,91,33,80,12,27,6,23,14,16,19,26,True,False
Toronto,Oklahoma City,2017-03-16,L,48,102,32,15,10,10,14,20,26,6,0.457,0.25,0.767,104,123,47,33,10,1,18,22,37,10,0.534,0.56,0.789,151,28,21,37,81,47,88,5,20,14,25,23,30,15,19,True,False
Toronto,Dallas,2017-03-13,W,48,100,55,19,7,6,12,16,46,9,0.474,0.36,0.9440000000000001,133,78,34,21,4,6,7,19,27,7,0.365,0.28,0.6920000000000001,78,28,6,37,78,31,85,9,25,7,25,17,18,9,13,True,False
Toronto,Washington,2017-03-01,L,48,96,50,11,8,3,11,18,34,16,0.36700000000000005,0.35,0.885,97,105,44,32,6,7,12,21,37,7,0.47600000000000003,0.36,0.8420000000000001,135,28,30,33,90,40,84,7,20,9,25,23,26,16,19,True,False
Toronto,Portland,2017-02-26,W,48,112,39,16,7,6,10,24,34,5,0.5379999999999999,0.35,0.778,128,106,39,16,6,5,9,26,31,8,0.44299999999999995,0.429,0.7709999999999999,111,28,25,42,78,35,79,7,20,9,21,21,27,27,35,True,False
Toronto,Boston,2017-02-24,W,48,107,41,15,7,5,9,21,31,10,0.494,0.33299999999999996,0.759,118,97,36,19,4,3,11,21,29,7,0.423,0.316,0.8640000000000001,100,28,2,40,81,33,78,5,15,12,38,22,29,19,22,True,False
